id,time_created,time_updated,company_id,number,name,address_id,account_number,pay_to_id,freight_on_board_type_id,vendor_payment_term_id,normal_days,return_policy,ship_via_id,vendor_group_id,minimum_quantity,minimum_amount,free_ship_quantity,free_ship_amount,vendor_1099,federal_id_number,sales_representative_name,sales_representative_fax,separate_check,bump_percent,freight_calc_method_type_id,freight_percent,freight_amount,charge_inventory_tax_1,charge_inventory_tax_2,charge_inventory_tax_3,charge_inventory_tax_4,federal_id_number_verification,email_address,purchase_order_submit_email_address,allow_drop_ship_to_customer,auto_submit_purchase_order,search_vector,note,phone_number
d40a513a-05d9-11ec-9eaf-005056bb008a,2021-08-25 19:22:46.513083+00,2021-08-25 19:22:56.959572+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,174,BARTON'S EQUIPMENT SERVICE AND,ab2a8762-05d9-11ec-9433-005056bb008a,,d40a513a-05d9-11ec-9eaf-005056bb008a,1,abf60bb2-05d9-11ec-8b24-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'174':1A 'barton':2B 'equip':4B 'servic':5B,,2252415901
d40a52e8-05d9-11ec-9eb0-005056bb008a,2021-08-25 19:22:46.513126+00,2021-08-25 19:22:57.032595+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,175,GREG MILLER,ab2aa3dc-05d9-11ec-9473-005056bb008a,,d40a52e8-05d9-11ec-9eb0-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'175':1A 'greg':2B 'miller':3B,,
d40a543c-05d9-11ec-9eb1-005056bb008a,2021-08-25 19:22:46.51316+00,2021-08-25 19:22:57.103052+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,176,"HOUMA GLASS, INC.",ab2aa7b0-05d9-11ec-947a-005056bb008a,,d40a543c-05d9-11ec-9eb1-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'176':1A 'glass':3B 'houma':2B 'inc':4B,Discount From Invoice Date,9858764215
d40a55b8-05d9-11ec-9eb2-005056bb008a,2021-08-25 19:22:46.513198+00,2021-08-25 19:22:57.21659+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,177,JIMMY'S CONSTRUCTION,ab2aac88-05d9-11ec-9485-005056bb008a,,d40a55b8-05d9-11ec-9eb2-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'177':1A 'construct':4B 'jimmi':2B,Discount From Invoice Date,5044150848
d40a572a-05d9-11ec-9eb3-005056bb008a,2021-08-25 19:22:46.513235+00,2021-08-25 19:22:57.394787+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,178,COMPETITION WHEEL CORPORATION,ab2a9482-05d9-11ec-9451-005056bb008a,,d40a572a-05d9-11ec-9eb3-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'178':1A 'competit':2B 'corpor':4B 'wheel':3B,Discount From Invoice Date,6315802400
d40a58ba-05d9-11ec-9eb4-005056bb008a,2021-08-25 19:22:46.513275+00,2021-08-25 19:22:57.464183+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,179,RENT-A-CENTER FRANCHISING INTE,ab2b3306-05d9-11ec-94b4-005056bb008a,,d40a58ba-05d9-11ec-9eb4-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,t,,2,,0.00,f,f,f,f,f,,,f,f,'179':1A 'center':5B 'franchis':6B 'int':7B 'rent':3B 'rent-a-cent':2B,Discount From Invoice Date,
d40a5a86-05d9-11ec-9eb5-005056bb008a,2021-08-25 19:22:46.513321+00,2021-08-25 19:22:57.524003+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,181,"TIRE CENTERS, LLC",ab2b3234-05d9-11ec-94b2-005056bb008a,,d40a5a86-05d9-11ec-9eb5-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,t,58-2462533,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'181':1A 'center':3B 'llc':4B 'tire':2B,Discount From Invoice Date,
d40a5c3e-05d9-11ec-9eb6-005056bb008a,2021-08-25 19:22:46.513365+00,2021-08-25 19:22:57.606575+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,182,ROGERS PEST CONTROL,ab2b3496-05d9-11ec-94b7-005056bb008a,,d40a5c3e-05d9-11ec-9eb6-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'182':1A 'control':4B 'pest':3B 'roger':2B,Discount From Invoice Date,9858720865
d40a5dba-05d9-11ec-9eb7-005056bb008a,2021-08-25 19:22:46.513403+00,2021-08-25 19:22:57.677263+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,183,MISSISSIPPI POWER,ab2b292e-05d9-11ec-949e-005056bb008a,69091-84010,d40a5dba-05d9-11ec-9eb7-005056bb008a,1,abf60c34-05d9-11ec-8b26-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'183':1A 'mississippi':2B 'power':3B,,8776561836
d40a5f22-05d9-11ec-9eb8-005056bb008a,2021-08-25 19:22:46.513439+00,2021-08-25 19:22:57.744205+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,184,CITY OF HATTIESBURG,ab2a90fe-05d9-11ec-9449-005056bb008a,,d40a5f22-05d9-11ec-9eb8-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'184':1A 'citi':2B 'hattiesburg':4B,,6015454522
d40a6094-05d9-11ec-9eb9-005056bb008a,2021-08-25 19:22:46.513476+00,2021-08-25 19:22:57.797049+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,185,EXPERT TECHNOLOGY,ab2a9fe0-05d9-11ec-946a-005056bb008a,,d40a6094-05d9-11ec-9eb9-005056bb008a,1,abf60bb2-05d9-11ec-8b24-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'185':1A 'expert':2B 'technolog':3B,Discount From Invoice Date,9852424343
d40a61f2-05d9-11ec-9eba-005056bb008a,2021-08-25 19:22:46.513511+00,2021-08-25 19:22:57.847153+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,187,DERRIK HEBERT,ab2a9b1c-05d9-11ec-945f-005056bb008a,,d40a61f2-05d9-11ec-9eba-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'187':1A 'derrik':2B 'hebert':3B,Discount From Invoice Date,9858050752
d40a6346-05d9-11ec-9ebb-005056bb008a,2021-08-25 19:22:46.513545+00,2021-08-25 19:22:57.898698+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,188,"LANDRY AND LEWIS ARCHITECTS, P",ab2ae2f2-05d9-11ec-9492-005056bb008a,,d40a6346-05d9-11ec-9ebb-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'188':1A 'architect':5B 'landri':2B 'lewi':4B 'p':6B,Discount From Invoice Date,
d40a6530-05d9-11ec-9ebc-005056bb008a,2021-08-25 19:22:46.513594+00,2021-08-25 19:22:57.971119+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,189,"THERIOT, DUET & THERIOT, INC.",ab2b4850-05d9-11ec-94e1-005056bb008a,,d40a6530-05d9-11ec-9ebc-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,"'189':1A 'duet':3B 'inc':5B 'theriot':2B,4B",Discount From Invoice Date,
d40a66ca-05d9-11ec-9ebd-005056bb008a,2021-08-25 19:22:46.513635+00,2021-08-25 19:22:58.084408+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,191,RAY COLLINS,ab2b30cc-05d9-11ec-94af-005056bb008a,,d40a66ca-05d9-11ec-9ebd-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'191':1A 'collin':3B 'ray':2B,Discount From Invoice Date,
d40a681e-05d9-11ec-9ebe-005056bb008a,2021-08-25 19:22:46.513669+00,2021-08-25 19:22:58.145074+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,192,WILLMUT GAS,ab2b5728-05d9-11ec-94f8-005056bb008a,,d40a681e-05d9-11ec-9ebe-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'192':1A 'gas':3B 'willmut':2B,Discount From Invoice Date,
d40a6968-05d9-11ec-9ebf-005056bb008a,2021-08-25 19:22:46.513702+00,2021-08-25 19:22:58.279313+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,193,UHAUL,,,d40a6968-05d9-11ec-9ebf-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'193':1A 'uhaul':2B,Discount From Invoice Date,
d40a6a9e-05d9-11ec-9ec0-005056bb008a,2021-08-25 19:22:46.513733+00,2021-08-25 19:22:58.356467+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,194,BOUDREAUX HEIRS,ab2a9c02-05d9-11ec-9461-005056bb008a,,d40a6a9e-05d9-11ec-9ec0-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,t,435-58-3740,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'194':1A 'boudreaux':2B 'heir':3B,Discount From Invoice Date,
d40a6c06-05d9-11ec-9ec1-005056bb008a,2021-08-25 19:22:46.513769+00,2021-08-25 19:22:58.428607+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,195,RENATA LAKES APARTMENTS,ab2b3144-05d9-11ec-94b0-005056bb008a,,d40a6c06-05d9-11ec-9ec1-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,t,20-518947,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'195':1A 'apart':4B 'lake':3B 'renata':2B,Discount From Invoice Date,
d40a6d82-05d9-11ec-9ec2-005056bb008a,2021-08-25 19:22:46.513807+00,2021-08-25 19:22:58.504516+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,196,ADVANCED A/C & REFRIGERATION,ab2a7f1a-05d9-11ec-9423-005056bb008a,,d40a6d82-05d9-11ec-9ec2-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'196':1A 'a/c':3B 'advanc':2B 'refriger':4B,Discount From Invoice Date,
d40ac980-05d9-11ec-9ef9-005056bb008a,2021-08-25 19:22:46.516162+00,2021-08-25 19:23:02.911372+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,261,SC&R ENTERPRISES,ab2b36c6-05d9-11ec-94bc-005056bb008a,,d40ac980-05d9-11ec-9ef9-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'261':1A 'enterpris':4B 'r':3B 'sc':2B,Discount From Invoice Date,
d40a6f58-05d9-11ec-9ec3-005056bb008a,2021-08-25 19:22:46.513854+00,2021-08-25 19:22:58.56057+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,197,THOMSON SMITH & LEACH (LAF),ab2b48be-05d9-11ec-94e2-005056bb008a,,d40a6f58-05d9-11ec-9ec3-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'197':1A 'laf':5B 'leach':4B 'smith':3B 'thomson':2B,Discount From Invoice Date /nChanged address 10/27/17 per vendor's email to Paul.,
d40a70f2-05d9-11ec-9ec4-005056bb008a,2021-08-25 19:22:46.513895+00,2021-08-25 19:22:58.628493+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,198,MICHAEL SMALLHORNE,ab2b28b6-05d9-11ec-949d-005056bb008a,,d40a70f2-05d9-11ec-9ec4-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'198':1A 'michael':2B 'smallhorn':3B,Discount From Invoice Date,9858555068
d40a72a0-05d9-11ec-9ec5-005056bb008a,2021-08-25 19:22:46.513938+00,2021-08-25 19:22:58.698104+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,199,CITY OF HATTIESBURG WATER BILL,ab2a9176-05d9-11ec-944a-005056bb008a,66927,d40a72a0-05d9-11ec-9ec5-005056bb008a,1,abf60c34-05d9-11ec-8b26-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'199':1A 'bill':6B 'citi':2B 'hattiesburg':4B 'water':5B,,6015454634
d40a744e-05d9-11ec-9ec6-005056bb008a,2021-08-25 19:22:46.513981+00,2021-08-25 19:22:58.879197+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,200,LAFAYETTE CONSOLIDATED GOVERNM,ab2acb46-05d9-11ec-948f-005056bb008a,,d40a744e-05d9-11ec-9ec6-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'200':1A 'consolid':3B 'governm':4B 'lafayett':2B,Discount From Invoice Date,
d40a75e8-05d9-11ec-9ec7-005056bb008a,2021-08-25 19:22:46.514022+00,2021-08-25 19:22:58.953071+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,201,ADVANCED BUILDING SPEC.INC. DI,ab2a7f88-05d9-11ec-9424-005056bb008a,,d40a75e8-05d9-11ec-9ec7-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'201':1A 'advanc':2B 'build':3B 'di':5B 'spec.inc':4B,Discount From Invoice Date,
d40a778c-05d9-11ec-9ec8-005056bb008a,2021-08-25 19:22:46.514064+00,2021-08-25 19:22:59.027686+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,203,SEA BREEZE COOLING AND HEATING,ab2b381a-05d9-11ec-94bf-005056bb008a,,d40a778c-05d9-11ec-9ec8-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'203':1A 'breez':3B 'cool':4B 'heat':6B 'sea':2B,Discount From Invoice Date,9858604468
d40a7976-05d9-11ec-9ec9-005056bb008a,2021-08-25 19:22:46.514113+00,2021-08-25 19:22:59.093734+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,204,DANIEL J. COSTELLO,ab2a9838-05d9-11ec-945a-005056bb008a,,d40a7976-05d9-11ec-9ec9-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'204':1A 'costello':4B 'daniel':2B 'j':3B,Discount From Invoice Date,4322504792
d40a7af2-05d9-11ec-9eca-005056bb008a,2021-08-25 19:22:46.514152+00,2021-08-25 19:22:59.174204+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,205,STEVEN JOCHUM,ab2b3f04-05d9-11ec-94cc-005056bb008a,,d40a7af2-05d9-11ec-9eca-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'205':1A 'jochum':3B 'steven':2B,Discount From Invoice Date,
d40a7ea8-05d9-11ec-9ecb-005056bb008a,2021-08-25 19:22:46.514246+00,2021-08-25 19:22:59.245563+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,208,QUALITY FLOORING,ab2b2ffa-05d9-11ec-94ad-005056bb008a,,d40a7ea8-05d9-11ec-9ecb-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'208':1A 'floor':3B 'qualiti':2B,Discount From Invoice Date,6017365113
d40a80f6-05d9-11ec-9ecc-005056bb008a,2021-08-25 19:22:46.514305+00,2021-08-25 19:22:59.29547+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,209,OVERHEAD DOOR COMPANY OF LAFAY,ab2b2bd6-05d9-11ec-94a4-005056bb008a,,d40a80f6-05d9-11ec-9ecc-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'209':1A 'compani':4B 'door':3B 'lafay':6B 'overhead':2B,Discount From Invoice Date,3378379226
d40a82f4-05d9-11ec-9ecd-005056bb008a,2021-08-25 19:22:46.514356+00,2021-08-25 19:22:59.346498+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,210,"LAFAYETTE GLASS & MIRROR, INC.",ab2ad49c-05d9-11ec-9490-005056bb008a,,d40a82f4-05d9-11ec-9ecd-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'210':1A 'glass':3B 'inc':5B 'lafayett':2B 'mirror':4B,Discount From Invoice Date,3372337054
d40a84a2-05d9-11ec-9ece-005056bb008a,2021-08-25 19:22:46.514399+00,2021-08-25 19:22:59.396029+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,211,CARDINAL ELECTRIC SERVICE,ab2a8dfc-05d9-11ec-9442-005056bb008a,,d40a84a2-05d9-11ec-9ece-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'211':1A 'cardin':2B 'electr':3B 'servic':4B,Discount From Invoice Date,
d40a8628-05d9-11ec-9ecf-005056bb008a,2021-08-25 19:22:46.514438+00,2021-08-25 19:22:59.445524+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,212,KENTREL C. LEBEOUF,ab2aaf76-05d9-11ec-948c-005056bb008a,,d40a8628-05d9-11ec-9ecf-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'212':1A 'c':3B 'kentrel':2B 'lebeouf':4B,Discount From Invoice Date,3377067007
d40a879a-05d9-11ec-9ed0-005056bb008a,2021-08-25 19:22:46.514475+00,2021-08-25 19:22:59.495689+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,213,BATON ROUGE SIGN & GRAPHICS LL,ab2a8852-05d9-11ec-9435-005056bb008a,,d40a879a-05d9-11ec-9ed0-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'213':1A 'baton':2B 'graphic':5B 'll':6B 'roug':3B 'sign':4B,Discount From Invoice Date,2252722711
d40a8948-05d9-11ec-9ed1-005056bb008a,2021-08-25 19:22:46.514518+00,2021-08-25 19:22:59.574681+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,214,"COX COMMUNICATIONS, INC.",ab2a9630-05d9-11ec-9455-005056bb008a,,d40a8948-05d9-11ec-9ed1-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'214':1A 'communic':3B 'cox':2B 'inc':4B,Discount From Invoice Date,
d40a8ace-05d9-11ec-9ed2-005056bb008a,2021-08-25 19:22:46.514557+00,2021-08-25 19:22:59.633713+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,215,LAFAYETTE UTILITIES SYSTEM,ab2ae19e-05d9-11ec-9491-005056bb008a,0167544303,d40a8ace-05d9-11ec-9ed2-005056bb008a,1,abf60c34-05d9-11ec-8b26-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'215':1A 'lafayett':2B 'system':4B 'util':3B,,
d40a8ca4-05d9-11ec-9ed3-005056bb008a,2021-08-25 19:22:46.514605+00,2021-08-25 19:22:59.711526+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,216,ACADIANA WASTE SERVICES,ab2a7dc6-05d9-11ec-9421-005056bb008a,,d40a8ca4-05d9-11ec-9ed3-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'216':1A 'acadiana':2B 'servic':4B 'wast':3B,Discount From Invoice Date,
d40a8e2a-05d9-11ec-9ed4-005056bb008a,2021-08-25 19:22:46.514643+00,2021-08-25 19:22:59.834794+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,217,AT&T,ab2a850a-05d9-11ec-942e-005056bb008a,,d40a8e2a-05d9-11ec-9ed4-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'217':1A,Discount From Invoice Date,
d40a8f60-05d9-11ec-9ed5-005056bb008a,2021-08-25 19:22:46.514674+00,2021-08-25 19:22:59.894361+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,218,ALLEN C. HOFFPAUIR,ab2a806e-05d9-11ec-9426-005056bb008a,,d40a8f60-05d9-11ec-9ed5-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'218':1A 'allen':2B 'c':3B 'hoffpauir':4B,Discount From Invoice Date,3375816431
d40a90c8-05d9-11ec-9ed6-005056bb008a,2021-08-25 19:22:46.51471+00,2021-08-25 19:22:59.944203+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,220,MOLTO PRODUCTIONS,ab2b2a14-05d9-11ec-94a0-005056bb008a,,d40a90c8-05d9-11ec-9ed6-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'220':1A 'molto':2B 'product':3B,,
d40a9230-05d9-11ec-9ed7-005056bb008a,2021-08-25 19:22:46.514746+00,2021-08-25 19:22:59.993202+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,221,CITY PLACE 11 HOUSING CORPORAT,ab2a91e4-05d9-11ec-944b-005056bb008a,,d40a9230-05d9-11ec-9ed7-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,t,72-1421323,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'11':4B '221':1A 'citi':2B 'corporat':6B 'hous':5B 'place':3B,Discount From Invoice Date,
d40a93de-05d9-11ec-9ed8-005056bb008a,2021-08-25 19:22:46.514789+00,2021-08-25 19:23:00.043401+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,222,STATE FARM,ab2b3d2e-05d9-11ec-94c8-005056bb008a,,d40a93de-05d9-11ec-9ed8-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'222':1A 'farm':3B 'state':2B,Discount From Invoice Date,
d40a9532-05d9-11ec-9ed9-005056bb008a,2021-08-25 19:22:46.514823+00,2021-08-25 19:23:00.093244+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,223,RYAN WHEATEN,ab2b3590-05d9-11ec-94b9-005056bb008a,,d40a9532-05d9-11ec-9ed9-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'223':1A 'ryan':2B 'wheaten':3B,Discount From Invoice Date,
d40a96c2-05d9-11ec-9eda-005056bb008a,2021-08-25 19:22:46.514863+00,2021-08-25 19:23:00.162826+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,224,UNITED STATES TREASURY,ab2aab3e-05d9-11ec-9482-005056bb008a,,d40a96c2-05d9-11ec-9eda-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'224':1A 'state':3B 'treasuri':4B 'unit':2B,Discount From Invoice Date,
d40a988e-05d9-11ec-9edb-005056bb008a,2021-08-25 19:22:46.514909+00,2021-08-25 19:23:00.215223+00,15c8bdba-05d9-11ec-a4c4-005056bb008a,225,SOUTHERN HOME FURNISHINGS,ab2b3a7c-05d9-11ec-94c2-005056bb008a,,d40a988e-05d9-11ec-9edb-005056bb008a,1,abf60b44-05d9-11ec-8b23-005056bb008a,,f,9b34ab94-05d9-11ec-a06e-005056bb008a,,,,,,f,,,0,f,,2,,0.00,f,f,f,f,f,,,f,f,'225':1A 'furnish':4B 'home':3B 'southern':2B,Discount From Invoice Date,
