"id","agreement_number","customer_id","created_at","updated_at","row_creator_id","agreement_type","ht_etl_schema"
"23285","0","1363","2021-11-24 04:18:56.761319","2021-11-24 04:18:56.761319",,,"public"
"23286","105261","2828","2021-11-24 04:18:56.76181","2021-11-24 04:18:56.76181",,,"public"
"23287","0","11322","2021-11-24 04:18:56.762381","2021-11-24 04:18:56.762381",,,"public"
"23288","0","1340","2021-11-24 04:18:56.762986","2021-11-24 04:18:56.762986",,,"public"
"23289","0","7614","2021-11-24 04:18:56.763494","2021-11-24 04:18:56.763494",,,"public"
"23290","0","2848","2021-11-24 04:18:56.764028","2021-11-24 04:18:56.764028",,,"public"
"23291","0","2838","2021-11-24 04:18:56.764713","2021-11-24 04:18:56.764713",,,"public"
"23292","0","3011","2021-11-24 04:18:56.765166","2021-11-24 04:18:56.765166",,,"public"
"23293","0","12907","2021-11-24 04:18:56.765679","2021-11-24 04:18:56.765679",,,"public"
"23294","0","10393","2021-11-24 04:18:56.766213","2021-11-24 04:18:56.766213",,,"public"
"23295","0","7079","2021-11-24 04:18:56.766677","2021-11-24 04:18:56.766677",,,"public"
"23296","0","5047","2021-11-24 04:18:56.767151","2021-11-24 04:18:56.767151",,,"public"
"23297","0","10893","2021-11-24 04:18:56.767724","2021-11-24 04:18:56.767724",,,"public"
"23298","0","2512","2021-11-24 04:18:56.768208","2021-11-24 04:18:56.768208",,,"public"
"23299","0","6322","2021-11-24 04:18:56.768784","2021-11-24 04:18:56.768784",,,"public"
"23300","0","2372","2021-11-24 04:18:56.769293","2021-11-24 04:18:56.769293",,,"public"
"23301","0","10441","2021-11-24 04:18:56.769888","2021-11-24 04:18:56.769888",,,"public"
"23302","0","3117","2021-11-24 04:18:56.770372","2021-11-24 04:18:56.770372",,,"public"
"23303","0","13194","2021-11-24 04:18:56.77091","2021-11-24 04:18:56.77091",,,"public"
"23304","0","5497","2021-11-24 04:18:56.771407","2021-11-24 04:18:56.771407",,,"public"
"23305","0","1105","2021-11-24 04:18:56.771942","2021-11-24 04:18:56.771942",,,"public"
"23306","0","5271","2021-11-24 04:18:56.772451","2021-11-24 04:18:56.772451",,,"public"
"23307","0","7587","2021-11-24 04:18:56.773031","2021-11-24 04:18:56.773031",,,"public"
"23308","0","13216","2021-11-24 04:18:56.773524","2021-11-24 04:18:56.773524",,,"public"
"23309","0","545","2021-11-24 04:18:56.774361","2021-11-24 04:18:56.774361",,,"public"
"23310","0","7698","2021-11-24 04:18:56.775255","2021-11-24 04:18:56.775255",,,"public"
"23311","0","2957","2021-11-24 04:18:56.776029","2021-11-24 04:18:56.776029",,,"public"
"23312","0","10399","2021-11-24 04:18:56.776606","2021-11-24 04:18:56.776606",,,"public"
"23313","0","13016","2021-11-24 04:18:56.777331","2021-11-24 04:18:56.777331",,,"public"
"23314","0","2718","2021-11-24 04:18:56.777829","2021-11-24 04:18:56.777829",,,"public"
"23315","0","2249","2021-11-24 04:18:56.778435","2021-11-24 04:18:56.778435",,,"public"
"23316","0","704","2021-11-24 04:18:56.779079","2021-11-24 04:18:56.779079",,,"public"
"23317","0","11166","2021-11-24 04:18:56.780135","2021-11-24 04:18:56.780135",,,"public"
"23318","0","1730","2021-11-24 04:18:56.780602","2021-11-24 04:18:56.780602",,,"public"
"23319","0","770","2021-11-24 04:18:56.78112","2021-11-24 04:18:56.78112",,,"public"
"23320","0","959","2021-11-24 04:18:56.781646","2021-11-24 04:18:56.781646",,,"public"
"23321","0","2023","2021-11-24 04:18:56.782318","2021-11-24 04:18:56.782318",,,"public"
"23322","0","6934","2021-11-24 04:18:56.782821","2021-11-24 04:18:56.782821",,,"public"
"23323","0","6993","2021-11-24 04:18:56.783352","2021-11-24 04:18:56.783352",,,"public"
"23324","0","436","2021-11-24 04:18:56.783821","2021-11-24 04:18:56.783821",,,"public"
"23325","0","4384","2021-11-24 04:18:56.784281","2021-11-24 04:18:56.784281",,,"public"
"23326","0","9060","2021-11-24 04:18:56.784813","2021-11-24 04:18:56.784813",,,"public"
"23327","0","1230","2021-11-24 04:18:56.785288","2021-11-24 04:18:56.785288",,,"public"
"23328","0","12972","2021-11-24 04:18:56.785824","2021-11-24 04:18:56.785824",,,"public"
"23329","0","170","2021-11-24 04:18:56.786292","2021-11-24 04:18:56.786292",,,"public"
"23330","0","12779","2021-11-24 04:18:56.786809","2021-11-24 04:18:56.786809",,,"public"
"23331","0","1814","2021-11-24 04:18:56.787281","2021-11-24 04:18:56.787281",,,"public"
"23332","0","1262","2021-11-24 04:18:56.787756","2021-11-24 04:18:56.787756",,,"public"
"23333","0","2396","2021-11-24 04:18:56.78822","2021-11-24 04:18:56.78822",,,"public"
"23334","0","3365","2021-11-24 04:18:56.788781","2021-11-24 04:18:56.788781",,,"public"
"23335","0","10751","2021-11-24 04:18:56.78924","2021-11-24 04:18:56.78924",,,"public"
"23336","0","7232","2021-11-24 04:18:56.789701","2021-11-24 04:18:56.789701",,,"public"
"23337","0","4921","2021-11-24 04:18:56.790261","2021-11-24 04:18:56.790261",,,"public"
"23338","0","11859","2021-11-24 04:18:56.790749","2021-11-24 04:18:56.790749",,,"public"
"23339","0","1770","2021-11-24 04:18:56.791266","2021-11-24 04:18:56.791266",,,"public"
"23340","0","747","2021-11-24 04:18:56.791761","2021-11-24 04:18:56.791761",,,"public"
"23341","0","722","2021-11-24 04:18:56.792299","2021-11-24 04:18:56.792299",,,"public"
"23342","0","969","2021-11-24 04:18:56.792767","2021-11-24 04:18:56.792767",,,"public"
"23343","0","12133","2021-11-24 04:18:56.79331","2021-11-24 04:18:56.79331",,,"public"
"23344","0","5758","2021-11-24 04:18:56.793803","2021-11-24 04:18:56.793803",,,"public"
"23345","0","3242","2021-11-24 04:18:56.794321","2021-11-24 04:18:56.794321",,,"public"
"23346","0","3545","2021-11-24 04:18:56.794811","2021-11-24 04:18:56.794811",,,"public"
"23347","0","914","2021-11-24 04:18:56.795313","2021-11-24 04:18:56.795313",,,"public"
"23348","0","5538","2021-11-24 04:18:56.795803","2021-11-24 04:18:56.795803",,,"public"
"23349","0","11014","2021-11-24 04:18:56.796292","2021-11-24 04:18:56.796292",,,"public"
"23350","0","383","2021-11-24 04:18:56.796772","2021-11-24 04:18:56.796772",,,"public"
"23351","0","7315","2021-11-24 04:18:56.797274","2021-11-24 04:18:56.797274",,,"public"
"23352","0","4897","2021-11-24 04:18:56.797818","2021-11-24 04:18:56.797818",,,"public"
"23353","0","10112","2021-11-24 04:18:56.798337","2021-11-24 04:18:56.798337",,,"public"
"23354","0","6679","2021-11-24 04:18:56.798871","2021-11-24 04:18:56.798871",,,"public"
"23355","0","1945","2021-11-24 04:18:56.799413","2021-11-24 04:18:56.799413",,,"public"
"23356","0","1830","2021-11-24 04:18:56.799895","2021-11-24 04:18:56.799895",,,"public"
"23357","0","13329","2021-11-24 04:18:56.800382","2021-11-24 04:18:56.800382",,,"public"
"23358","0","7348","2021-11-24 04:18:56.800951","2021-11-24 04:18:56.800951",,,"public"
"23359","0","7368","2021-11-24 04:18:56.801447","2021-11-24 04:18:56.801447",,,"public"
"23360","0","11616","2021-11-24 04:18:56.802009","2021-11-24 04:18:56.802009",,,"public"
"23361","0","1227","2021-11-24 04:18:56.802502","2021-11-24 04:18:56.802502",,,"public"
"23362","104902","2346","2021-11-24 04:18:56.803045","2021-11-24 04:18:56.803045",,,"public"
"23363","0","3581","2021-11-24 04:18:56.80354","2021-11-24 04:18:56.80354",,,"public"
"23364","0","10093","2021-11-24 04:18:56.804111","2021-11-24 04:18:56.804111",,,"public"
"23365","0","1428","2021-11-24 04:18:56.804586","2021-11-24 04:18:56.804586",,,"public"
"23366","0","1300","2021-11-24 04:18:56.80514","2021-11-24 04:18:56.80514",,,"public"
"23367","0","4025","2021-11-24 04:18:56.805629","2021-11-24 04:18:56.805629",,,"public"
"23368","0","9459","2021-11-24 04:18:56.806165","2021-11-24 04:18:56.806165",,,"public"
"23369","0","4573","2021-11-24 04:18:56.806633","2021-11-24 04:18:56.806633",,,"public"
"23370","0","6640","2021-11-24 04:18:56.807182","2021-11-24 04:18:56.807182",,,"public"
"23371","0","9111","2021-11-24 04:18:56.807664","2021-11-24 04:18:56.807664",,,"public"
"23372","0","6643","2021-11-24 04:18:56.808256","2021-11-24 04:18:56.808256",,,"public"
"23373","0","7338","2021-11-24 04:18:56.808743","2021-11-24 04:18:56.808743",,,"public"
"23374","0","9603","2021-11-24 04:18:56.809238","2021-11-24 04:18:56.809238",,,"public"
"23375","0","2738","2021-11-24 04:18:56.809736","2021-11-24 04:18:56.809736",,,"public"
"23376","0","3128","2021-11-24 04:18:56.810237","2021-11-24 04:18:56.810237",,,"public"
"23377","0","129","2021-11-24 04:18:56.810741","2021-11-24 04:18:56.810741",,,"public"
"23378","0","41","2021-11-24 04:18:56.811333","2021-11-24 04:18:56.811333",,,"public"
"23379","0","2398","2021-11-24 04:18:56.811854","2021-11-24 04:18:56.811854",,,"public"
"23380","0","1057","2021-11-24 04:18:56.812438","2021-11-24 04:18:56.812438",,,"public"
"23381","0","9739","2021-11-24 04:18:56.813136","2021-11-24 04:18:56.813136",,,"public"
"23382","0","12974","2021-11-24 04:18:56.813782","2021-11-24 04:18:56.813782",,,"public"
"23383","0","2591","2021-11-24 04:18:56.814266","2021-11-24 04:18:56.814266",,,"public"
"23384","0","7347","2021-11-24 04:18:56.814802","2021-11-24 04:18:56.814802",,,"public"
"23385","0","1840","2021-11-24 04:18:56.815275","2021-11-24 04:18:56.815275",,,"public"
"23386","0","5346","2021-11-24 04:18:56.815794","2021-11-24 04:18:56.815794",,,"public"
"23387","0","6151","2021-11-24 04:18:56.816303","2021-11-24 04:18:56.816303",,,"public"
"23388","0","7692","2021-11-24 04:18:56.816852","2021-11-24 04:18:56.816852",,,"public"
"23389","0","1134","2021-11-24 04:18:56.817322","2021-11-24 04:18:56.817322",,,"public"
"23390","0","3204","2021-11-24 04:18:56.817833","2021-11-24 04:18:56.817833",,,"public"
"23391","0","5641","2021-11-24 04:18:56.818307","2021-11-24 04:18:56.818307",,,"public"
"23392","0","9855","2021-11-24 04:18:56.818793","2021-11-24 04:18:56.818793",,,"public"
"23393","0","3078","2021-11-24 04:18:56.819249","2021-11-24 04:18:56.819249",,,"public"
"23394","0","6124","2021-11-24 04:18:56.81975","2021-11-24 04:18:56.81975",,,"public"
"23395","0","1562","2021-11-24 04:18:56.820224","2021-11-24 04:18:56.820224",,,"public"
"23396","0","11509","2021-11-24 04:18:56.820681","2021-11-24 04:18:56.820681",,,"public"
"23397","0","455","2021-11-24 04:18:56.821192","2021-11-24 04:18:56.821192",,,"public"
"23398","0","5311","2021-11-24 04:18:56.821665","2021-11-24 04:18:56.821665",,,"public"
"23399","0","4861","2021-11-24 04:18:56.822169","2021-11-24 04:18:56.822169",,,"public"
"23400","0","1159","2021-11-24 04:18:56.822624","2021-11-24 04:18:56.822624",,,"public"
"23401","0","2626","2021-11-24 04:18:56.823097","2021-11-24 04:18:56.823097",,,"public"
"23402","0","1475","2021-11-24 04:18:56.823564","2021-11-24 04:18:56.823564",,,"public"
"23403","0","1705","2021-11-24 04:18:56.824101","2021-11-24 04:18:56.824101",,,"public"
"23404","0","469","2021-11-24 04:18:56.824588","2021-11-24 04:18:56.824588",,,"public"
"23405","0","9558","2021-11-24 04:18:56.825141","2021-11-24 04:18:56.825141",,,"public"
"23406","0","11538","2021-11-24 04:18:56.825641","2021-11-24 04:18:56.825641",,,"public"
"23407","0","1257","2021-11-24 04:18:56.826392","2021-11-24 04:18:56.826392",,,"public"
"23408","0","13066","2021-11-24 04:18:56.826896","2021-11-24 04:18:56.826896",,,"public"
"23409","0","3343","2021-11-24 04:18:56.827405","2021-11-24 04:18:56.827405",,,"public"
"23410","0","3046","2021-11-24 04:18:56.827912","2021-11-24 04:18:56.827912",,,"public"
"23411","0","7890","2021-11-24 04:18:56.828467","2021-11-24 04:18:56.828467",,,"public"
"23412","0","5662","2021-11-24 04:18:56.829022","2021-11-24 04:18:56.829022",,,"public"
"23413","0","10455","2021-11-24 04:18:56.82952","2021-11-24 04:18:56.82952",,,"public"
"23414","0","9377","2021-11-24 04:18:56.830007","2021-11-24 04:18:56.830007",,,"public"
"23415","0","1929","2021-11-24 04:18:56.830545","2021-11-24 04:18:56.830545",,,"public"
"23416","0","3047","2021-11-24 04:18:56.831057","2021-11-24 04:18:56.831057",,,"public"
"23417","0","5804","2021-11-24 04:18:56.831608","2021-11-24 04:18:56.831608",,,"public"
"23418","0","12868","2021-11-24 04:18:56.832109","2021-11-24 04:18:56.832109",,,"public"
"23419","0","877","2021-11-24 04:18:56.83473","2021-11-24 04:18:56.83473",,,"public"
"23420","0","1994","2021-11-24 04:18:56.838429","2021-11-24 04:18:56.838429",,,"public"
"23421","0","11520","2021-11-24 04:18:56.845327","2021-11-24 04:18:56.845327",,,"public"
"23422","0","628","2021-11-24 04:18:56.847967","2021-11-24 04:18:56.847967",,,"public"
"23423","0","9559","2021-11-24 04:18:56.849556","2021-11-24 04:18:56.849556",,,"public"
"23424","0","1696","2021-11-24 04:18:56.852199","2021-11-24 04:18:56.852199",,,"public"
"23425","0","8374","2021-11-24 04:18:56.854868","2021-11-24 04:18:56.854868",,,"public"
"23426","0","2695","2021-11-24 04:18:56.859755","2021-11-24 04:18:56.859755",,,"public"
"23427","0","228","2021-11-24 04:18:56.864596","2021-11-24 04:18:56.864596",,,"public"
"23428","0","1025","2021-11-24 04:18:56.867329","2021-11-24 04:18:56.867329",,,"public"
"23429","0","5351","2021-11-24 04:18:56.870053","2021-11-24 04:18:56.870053",,,"public"
"23430","0","2353","2021-11-24 04:18:56.871629","2021-11-24 04:18:56.871629",,,"public"
"23431","0","9171","2021-11-24 04:18:56.87433","2021-11-24 04:18:56.87433",,,"public"
"23432","0","777","2021-11-24 04:18:56.877115","2021-11-24 04:18:56.877115",,,"public"
"23433","0","12104","2021-11-24 04:18:56.878713","2021-11-24 04:18:56.878713",,,"public"
"23434","0","11252","2021-11-24 04:18:56.88348","2021-11-24 04:18:56.88348",,,"public"
"23435","0","410","2021-11-24 04:18:56.885085","2021-11-24 04:18:56.885085",,,"public"
"23436","0","4460","2021-11-24 04:18:56.886586","2021-11-24 04:18:56.886586",,,"public"
"23437","0","360","2021-11-24 04:18:56.888169","2021-11-24 04:18:56.888169",,,"public"
"23438","0","388","2021-11-24 04:18:56.889723","2021-11-24 04:18:56.889723",,,"public"
"23439","0","1510","2021-11-24 04:18:56.891321","2021-11-24 04:18:56.891321",,,"public"
"23440","0","13609","2021-11-24 04:18:56.892964","2021-11-24 04:18:56.892964",,,"public"
"23441","0","2684","2021-11-24 04:18:56.897751","2021-11-24 04:18:56.897751",,,"public"
"23442","0","7312","2021-11-24 04:18:56.899266","2021-11-24 04:18:56.899266",,,"public"
"23443","0","12818","2021-11-24 04:18:56.901976","2021-11-24 04:18:56.901976",,,"public"
"23444","0","10948","2021-11-24 04:18:56.905679","2021-11-24 04:18:56.905679",,,"public"
"23445","0","624","2021-11-24 04:18:56.90836","2021-11-24 04:18:56.90836",,,"public"
"23446","0","178","2021-11-24 04:18:56.911004","2021-11-24 04:18:56.911004",,,"public"
"23447","0","5774","2021-11-24 04:18:56.912578","2021-11-24 04:18:56.912578",,,"public"
"23448","0","10584","2021-11-24 04:18:56.914125","2021-11-24 04:18:56.914125",,,"public"
"23449","0","8543","2021-11-24 04:18:56.916782","2021-11-24 04:18:56.916782",,,"public"
"23450","0","5480","2021-11-24 04:18:56.918352","2021-11-24 04:18:56.918352",,,"public"
"23451","0","7292","2021-11-24 04:18:56.919975","2021-11-24 04:18:56.919975",,,"public"
"23452","0","8502","2021-11-24 04:18:56.921576","2021-11-24 04:18:56.921576",,,"public"
"23453","0","11059","2021-11-24 04:18:56.924273","2021-11-24 04:18:56.924273",,,"public"
"23454","0","5033","2021-11-24 04:18:56.926957","2021-11-24 04:18:56.926957",,,"public"
"23455","0","2649","2021-11-24 04:18:56.931349","2021-11-24 04:18:56.931349",,,"public"
"23456","0","9967","2021-11-24 04:18:56.934007","2021-11-24 04:18:56.934007",,,"public"
"23457","0","1691","2021-11-24 04:18:56.937721","2021-11-24 04:18:56.937721",,,"public"
"23458","0","5957","2021-11-24 04:18:56.941414","2021-11-24 04:18:56.941414",,,"public"
"23459","0","7020","2021-11-24 04:18:56.943021","2021-11-24 04:18:56.943021",,,"public"
"23460","0","2493","2021-11-24 04:18:56.944605","2021-11-24 04:18:56.944605",,,"public"
"23461","0","2198","2021-11-24 04:18:56.94945","2021-11-24 04:18:56.94945",,,"public"
"23462","0","8350","2021-11-24 04:18:56.955295","2021-11-24 04:18:56.955295",,,"public"
"23463","0","4193","2021-11-24 04:18:56.956893","2021-11-24 04:18:56.956893",,,"public"
"23464","0","2267","2021-11-24 04:18:56.959548","2021-11-24 04:18:56.959548",,,"public"
"23465","0","302","2021-11-24 04:18:56.997849","2021-11-24 04:18:56.997849",,,"public"
"23466","0","5403","2021-11-24 04:18:56.999596","2021-11-24 04:18:56.999596",,,"public"
"23467","0","735","2021-11-24 04:18:57.002558","2021-11-24 04:18:57.002558",,,"public"
"23468","0","12735","2021-11-24 04:18:57.005338","2021-11-24 04:18:57.005338",,,"public"
"23469","0","8528","2021-11-24 04:18:57.008152","2021-11-24 04:18:57.008152",,,"public"
"23470","0","762","2021-11-24 04:18:57.009839","2021-11-24 04:18:57.009839",,,"public"
"23471","0","11702","2021-11-24 04:18:57.011467","2021-11-24 04:18:57.011467",,,"public"
"23472","0","301","2021-11-24 04:18:57.013359","2021-11-24 04:18:57.013359",,,"public"
"23473","0","1785","2021-11-24 04:18:57.016322","2021-11-24 04:18:57.016322",,,"public"
"23474","0","9594","2021-11-24 04:18:57.019392","2021-11-24 04:18:57.019392",,,"public"
"23475","0","1927","2021-11-24 04:18:57.021159","2021-11-24 04:18:57.021159",,,"public"
"23476","0","4575","2021-11-24 04:18:57.023022","2021-11-24 04:18:57.023022",,,"public"
"23477","0","2993","2021-11-24 04:18:57.024728","2021-11-24 04:18:57.024728",,,"public"
"23478","0","2777","2021-11-24 04:18:57.029544","2021-11-24 04:18:57.029544",,,"public"
"23479","0","11069","2021-11-24 04:18:57.031156","2021-11-24 04:18:57.031156",,,"public"
"23480","0","2811","2021-11-24 04:18:57.036162","2021-11-24 04:18:57.036162",,,"public"
"23481","0","299","2021-11-24 04:18:57.037829","2021-11-24 04:18:57.037829",,,"public"
"23482","0","4872","2021-11-24 04:18:57.039498","2021-11-24 04:18:57.039498",,,"public"
"23483","0","3030","2021-11-24 04:18:57.041347","2021-11-24 04:18:57.041347",,,"public"
"23484","0","19","2021-11-24 04:18:57.042983","2021-11-24 04:18:57.042983",,,"public"
"23485","0","1004","2021-11-24 04:18:57.045668","2021-11-24 04:18:57.045668",,,"public"
"23486","0","3094","2021-11-24 04:18:57.050485","2021-11-24 04:18:57.050485",,,"public"
"23487","0","1749","2021-11-24 04:18:57.055539","2021-11-24 04:18:57.055539",,,"public"
"23488","0","11613","2021-11-24 04:18:57.058446","2021-11-24 04:18:57.058446",,,"public"
"23489","0","11849","2021-11-24 04:18:57.060106","2021-11-24 04:18:57.060106",,,"public"
"23490","0","2973","2021-11-24 04:18:57.062697","2021-11-24 04:18:57.062697",,,"public"
"23491","103815","1896","2021-11-24 04:18:57.065356","2021-11-24 04:18:57.065356",,,"public"
"23492","0","7374","2021-11-24 04:18:57.068009","2021-11-24 04:18:57.068009",,,"public"
"23493","0","6761","2021-11-24 04:18:57.070767","2021-11-24 04:18:57.070767",,,"public"
"23494","0","2894","2021-11-24 04:18:57.073717","2021-11-24 04:18:57.073717",,,"public"
"23495","0","2498","2021-11-24 04:18:57.215423","2021-11-24 04:18:57.215423",,,"public"
"23496","0","864","2021-11-24 04:18:57.216558","2021-11-24 04:18:57.216558",,,"public"
"23497","0","3876","2021-11-24 04:18:57.230529","2021-11-24 04:18:57.230529",,,"public"
"23498","0","10814","2021-11-24 04:18:57.233492","2021-11-24 04:18:57.233492",,,"public"
"23499","0","8125","2021-11-24 04:18:57.236519","2021-11-24 04:18:57.236519",,,"public"
"23500","0","209","2021-11-24 04:18:57.237506","2021-11-24 04:18:57.237506",,,"public"
"23501","103877","2104","2021-11-24 04:18:57.240539","2021-11-24 04:18:57.240539",,,"public"
"23502","0","6756","2021-11-24 04:18:57.243484","2021-11-24 04:18:57.243484",,,"public"
"23503","0","11688","2021-11-24 04:18:57.246539","2021-11-24 04:18:57.246539",,,"public"
"23504","0","11020","2021-11-24 04:18:57.247879","2021-11-24 04:18:57.247879",,,"public"
"23505","102512","1519","2021-11-24 04:18:57.2505","2021-11-24 04:18:57.2505",,,"public"
"23506","0","1686","2021-11-24 04:18:57.251911","2021-11-24 04:18:57.251911",,,"public"
"23507","0","6133","2021-11-24 04:18:57.252506","2021-11-24 04:18:57.252506",,,"public"
"23508","0","8864","2021-11-24 04:18:57.253072","2021-11-24 04:18:57.253072",,,"public"
"23509","0","940","2021-11-24 04:18:57.253566","2021-11-24 04:18:57.253566",,,"public"
"23510","0","11419","2021-11-24 04:18:57.254095","2021-11-24 04:18:57.254095",,,"public"
"23511","0","1120","2021-11-24 04:18:57.2546","2021-11-24 04:18:57.2546",,,"public"
"23512","0","181","2021-11-24 04:18:57.255144","2021-11-24 04:18:57.255144",,,"public"
"23513","0","282","2021-11-24 04:18:57.255624","2021-11-24 04:18:57.255624",,,"public"
"23514","0","983","2021-11-24 04:18:57.256167","2021-11-24 04:18:57.256167",,,"public"
"23515","0","6218","2021-11-24 04:18:57.256663","2021-11-24 04:18:57.256663",,,"public"
"23516","0","5952","2021-11-24 04:18:57.257201","2021-11-24 04:18:57.257201",,,"public"
"23517","0","9735","2021-11-24 04:18:57.257725","2021-11-24 04:18:57.257725",,,"public"
"23518","0","10368","2021-11-24 04:18:57.258265","2021-11-24 04:18:57.258265",,,"public"
"23519","0","1593","2021-11-24 04:18:57.258738","2021-11-24 04:18:57.258738",,,"public"
"23520","0","12121","2021-11-24 04:18:57.259235","2021-11-24 04:18:57.259235",,,"public"
"23521","0","9880","2021-11-24 04:18:57.259776","2021-11-24 04:18:57.259776",,,"public"
"23522","0","2641","2021-11-24 04:18:57.26027","2021-11-24 04:18:57.26027",,,"public"
"23523","0","9041","2021-11-24 04:18:57.260824","2021-11-24 04:18:57.260824",,,"public"
"23524","0","1626","2021-11-24 04:18:57.261312","2021-11-24 04:18:57.261312",,,"public"
"23525","0","11844","2021-11-24 04:18:57.261875","2021-11-24 04:18:57.261875",,,"public"
"23526","0","13320","2021-11-24 04:18:57.262379","2021-11-24 04:18:57.262379",,,"public"
"23527","0","2394","2021-11-24 04:18:57.262937","2021-11-24 04:18:57.262937",,,"public"
"23528","0","2423","2021-11-24 04:18:57.263417","2021-11-24 04:18:57.263417",,,"public"
"23529","0","5783","2021-11-24 04:18:57.263978","2021-11-24 04:18:57.263978",,,"public"
"23530","0","730","2021-11-24 04:18:57.264503","2021-11-24 04:18:57.264503",,,"public"
"23531","0","943","2021-11-24 04:18:57.26507","2021-11-24 04:18:57.26507",,,"public"
"23532","0","1012","2021-11-24 04:18:57.265571","2021-11-24 04:18:57.265571",,,"public"
"23533","0","13341","2021-11-24 04:18:57.266153","2021-11-24 04:18:57.266153",,,"public"
"23534","0","10935","2021-11-24 04:18:57.267894","2021-11-24 04:18:57.267894",,,"public"
"23535","0","2565","2021-11-24 04:18:57.268483","2021-11-24 04:18:57.268483",,,"public"
"23536","0","2266","2021-11-24 04:18:57.269026","2021-11-24 04:18:57.269026",,,"public"
"23537","0","1769","2021-11-24 04:18:57.269599","2021-11-24 04:18:57.269599",,,"public"
"23538","0","12277","2021-11-24 04:18:57.270158","2021-11-24 04:18:57.270158",,,"public"
"23539","0","4313","2021-11-24 04:18:57.270665","2021-11-24 04:18:57.270665",,,"public"
"23540","0","68","2021-11-24 04:18:57.271199","2021-11-24 04:18:57.271199",,,"public"
"23541","0","7443","2021-11-24 04:18:57.271749","2021-11-24 04:18:57.271749",,,"public"
"23542","0","1010","2021-11-24 04:18:57.272345","2021-11-24 04:18:57.272345",,,"public"
"23543","0","5184","2021-11-24 04:18:57.272926","2021-11-24 04:18:57.272926",,,"public"
"23544","105341","2929","2021-11-24 04:18:57.273474","2021-11-24 04:18:57.273474",,,"public"
"23545","0","1129","2021-11-24 04:18:57.273987","2021-11-24 04:18:57.273987",,,"public"
"23546","0","6413","2021-11-24 04:18:57.274527","2021-11-24 04:18:57.274527",,,"public"
"23547","0","6294","2021-11-24 04:18:57.275095","2021-11-24 04:18:57.275095",,,"public"
"23548","0","9849","2021-11-24 04:18:57.275573","2021-11-24 04:18:57.275573",,,"public"
"23549","0","2677","2021-11-24 04:18:57.276059","2021-11-24 04:18:57.276059",,,"public"
"23550","0","12709","2021-11-24 04:18:57.276564","2021-11-24 04:18:57.276564",,,"public"
"23551","0","10172","2021-11-24 04:18:57.277083","2021-11-24 04:18:57.277083",,,"public"
"23552","0","4775","2021-11-24 04:18:57.277595","2021-11-24 04:18:57.277595",,,"public"
"23553","0","2857","2021-11-24 04:18:57.278144","2021-11-24 04:18:57.278144",,,"public"
"23554","0","327","2021-11-24 04:18:57.278667","2021-11-24 04:18:57.278667",,,"public"
"23555","0","10946","2021-11-24 04:18:57.279215","2021-11-24 04:18:57.279215",,,"public"
"23556","0","373","2021-11-24 04:18:57.279696","2021-11-24 04:18:57.279696",,,"public"
"23557","0","5322","2021-11-24 04:18:57.280153","2021-11-24 04:18:57.280153",,,"public"
"23558","0","7153","2021-11-24 04:18:57.280726","2021-11-24 04:18:57.280726",,,"public"
"23559","0","4666","2021-11-24 04:18:57.281202","2021-11-24 04:18:57.281202",,,"public"
"23560","0","1621","2021-11-24 04:18:57.281763","2021-11-24 04:18:57.281763",,,"public"
"23561","0","1205","2021-11-24 04:18:57.282239","2021-11-24 04:18:57.282239",,,"public"
"23562","0","5018","2021-11-24 04:18:57.28279","2021-11-24 04:18:57.28279",,,"public"
"23563","0","557","2021-11-24 04:18:57.283239","2021-11-24 04:18:57.283239",,,"public"
"23564","0","13377","2021-11-24 04:18:57.283823","2021-11-24 04:18:57.283823",,,"public"
"23565","0","790","2021-11-24 04:18:57.284326","2021-11-24 04:18:57.284326",,,"public"
"23566","0","2806","2021-11-24 04:18:57.284894","2021-11-24 04:18:57.284894",,,"public"
"23567","0","305","2021-11-24 04:18:57.285411","2021-11-24 04:18:57.285411",,,"public"
"23568","0","1373","2021-11-24 04:18:57.285978","2021-11-24 04:18:57.285978",,,"public"
"23569","0","11860","2021-11-24 04:18:57.286539","2021-11-24 04:18:57.286539",,,"public"
"23570","0","4887","2021-11-24 04:18:57.28714","2021-11-24 04:18:57.28714",,,"public"
"23571","0","5314","2021-11-24 04:18:57.287653","2021-11-24 04:18:57.287653",,,"public"
"23572","0","12663","2021-11-24 04:18:57.28825","2021-11-24 04:18:57.28825",,,"public"
"23573","0","10971","2021-11-24 04:18:57.288751","2021-11-24 04:18:57.288751",,,"public"
"23574","0","2791","2021-11-24 04:18:57.28933","2021-11-24 04:18:57.28933",,,"public"
"23575","0","3439","2021-11-24 04:18:57.289914","2021-11-24 04:18:57.289914",,,"public"
"23576","0","83","2021-11-24 04:18:57.290427","2021-11-24 04:18:57.290427",,,"public"
"23577","0","7099","2021-11-24 04:18:57.290908","2021-11-24 04:18:57.290908",,,"public"
"23578","0","8925","2021-11-24 04:18:57.291476","2021-11-24 04:18:57.291476",,,"public"
"23579","0","2812","2021-11-24 04:18:57.291971","2021-11-24 04:18:57.291971",,,"public"
"23580","0","5037","2021-11-24 04:18:57.292596","2021-11-24 04:18:57.292596",,,"public"
"23581","0","1554","2021-11-24 04:18:57.293125","2021-11-24 04:18:57.293125",,,"public"
